conserved_genes_fragments	RNA-anno	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
nad1-part15	gene-G1-5213	98.09860517	101.3589544	184.1911759	0.532591231	0.550292129
nad1-part16	gene-G1-3006	50.98910551	86.47006847	96.68828133	0.527355589	0.89431798
nad1-part17	gene-G1-3006	50.98910551	86.47006847	96.68828133	0.527355589	0.89431798
nad1-part18	gene-G1-3006	50.98910551	86.47006847	96.68828133	0.527355589	0.89431798
nad1-part19	gene-G1-3006	50.98910551	86.47006847	96.68828133	0.527355589	0.89431798
nad1-part20	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
nad1-part21	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
nad1-part22	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
nad1-part23	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
nad1-part24	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
rpl10-part14	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
rpl10-part15	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
rpl10-part16	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part12	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part13	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part14	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part15	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part16	gene-G1-5209	162.3892165	176.9486832	313.2700315	0.518368181	0.564843954
ccmFn-part17	gene-G1-1676	119.7135521	246.2392678	237.3697307	0.50433369	1.037365915
ccmFn-part18	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmFn-part19	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmFn-part20	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmFn-part21	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmFn-part24	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmC-part9	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmC-part10	gene-G1-3031	193.4260633	340.7264287	384.3359183	0.503273449	0.886532881
ccmC-part11	gene-G1-3086	450.0342791	501.640927	909.3532859	0.494894873	0.551645807
ccmC-part12	gene-G1-3086	450.0342791	501.640927	909.3532859	0.494894873	0.551645807
ccmC-part13	gene-G1-3086	450.0342791	501.640927	909.3532859	0.494894873	0.551645807
ccmC-part14	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
ccmC-part15	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
ccmC-part16	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
ccmC-part17	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
ccmC-part20	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
ccmC-part21	gene-G1-5207	137.4488931	123.1196339	282.8132229	0.486005894	0.435339029
nad1-part6	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part7	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part8	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part9	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part10	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part11	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part12	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part13	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part14	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part15	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part16	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part17	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
nad1-part18	gene-G1-1123	221.6917631	603.5725309	458.7858949	0.483213991	1.315586503
ccmC-part22	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmC-part23	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmC-part24	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmC-part25	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part45	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part46	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part47	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part48	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part49	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part50	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part51	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part52	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part53	gene-G1-1117	48.21795847	108.230748	101.039254	0.477220056	1.071175248
ccmFn-part54	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part55	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part56	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part57	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part5	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part6	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part7	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part8	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part9	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part10	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part11	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part12	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part13	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part14	gene-G1-1124	170.1484282	379.666592	359.1969651	0.473691163	1.056987193
ccmFn-part15	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmFn-part16	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmFn-part17	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmFn-part18	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part2	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part3	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part4	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part5	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part6	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part7	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part8	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part9	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part10	gene-G1-1122	33.80799387	81.88887279	72.03276959	0.469341857	1.136828047
ccmC-part11	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
ccmC-part12	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
ccmC-part13	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
ccmC-part14	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
nad1-part26	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
nad1-part27	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
nad1-part28	gene-G1-3004	181.2330163	281.1708849	391.104098	0.46338818	0.718915722
nad1-part29	gene-G1-1505	179.0160987	146.5982618	404.6404574	0.44240781	0.362292646
nad1-part30	gene-G1-1505	179.0160987	146.5982618	404.6404574	0.44240781	0.362292646
ccmC-part15	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part16	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part17	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part20	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part21	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part22	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part23	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part24	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmC-part25	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmFn-part52	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmFn-part53	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmFn-part54	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmFn-part55	gene-G1-5210	302.6092566	296.0597709	707.7582193	0.427560215	0.418306369
ccmFn-part56	gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
ccmFn-part57	gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
nad1-part32	gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
nad1-part26	gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
nad1-part27	gene-G1-1517	3.879605854	7.444442981	9.185386727	0.422367176	0.810465928
nad1-part28	gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
nad1-part32	gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
ccmFn-part32	gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
ccmFn-part33	gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
ccmFn-part34	gene-G1-1506	117.4966344	129.9914274	287.1641956	0.409161853	0.452672824
ccmFn-part35	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part36	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part37	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part38	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part39	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part40	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part41	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part42	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part43	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmFn-part44	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmC-part0	gene-G1-5212	147.9792519	125.4102318	366.9320277	0.403287914	0.341780554
ccmC-part1	gene-G1-1363	184.5583928	376.2306953	567.07677	0.325455745	0.66345637
nad1-part29	gene-G1-1507	49.32641729	64.13673953	151.8006017	0.324942172	0.422506491
nad1-part30	gene-G1-1507	49.32641729	64.13673953	151.8006017	0.324942172	0.422506491
nad9-part0	gene-G1-1507	49.32641729	64.13673953	151.8006017	0.324942172	0.422506491
nad9-part1	gene-G1-1514	49.32641729	166.0683434	179.8402033	0.274279146	0.923421684
nad9-part2	gene-G1-1514	49.32641729	166.0683434	179.8402033	0.274279146	0.923421684
ccmFn-part19	gene-G1-1514	49.32641729	166.0683434	179.8402033	0.274279146	0.923421684
ccmFn-part20	gene-G1-1514	49.32641729	166.0683434	179.8402033	0.274279146	0.923421684
ccmFn-part21	gene-G1-2709	203.4021926	3242.341243	842.6383718	0.24138729	3.847844285
ccmFn-part24	gene-G1-2709	203.4021926	3242.341243	842.6383718	0.24138729	3.847844285
ccmFn-part25	gene-G1-3512	27.15724098	296.0597709	128.5954142	0.211183588	2.30225761
ccmFn-part26	gene-G1-3512	27.15724098	296.0597709	128.5954142	0.211183588	2.30225761
ccmFn-part27	gene-G1-3512	27.15724098	296.0597709	128.5954142	0.211183588	2.30225761
ccmFn-part28	gene-G1-3512	27.15724098	296.0597709	128.5954142	0.211183588	2.30225761
ccmFn-part29	gene-G1-3512	27.15724098	296.0597709	128.5954142	0.211183588	2.30225761
ccmFn-part30	gene-G1-2710	257.7166746	2265.401264	1981.626326	0.130053114	1.143203052
ccmFn-part31	gene-G1-2710	257.7166746	2265.401264	1981.626326	0.130053114	1.143203052
