RNA anno gene_id	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
gene-G1-372	11.63881756	4.008546221	5.80129688	2.006244087	0.690974157
gene-G1-3720	24.94032335	11.4529892	17.88733205	1.39430091	0.640284933
gene-G1-3721	10.53035875	14.88888596	10.15226954	1.037241841	1.466557394
gene-G1-3722	9.976129339	12.59828812	13.53635939	0.736987624	0.930699885
gene-G1-3723	1025.878634	921.9656307	1220.689552	0.840409121	0.755282643
gene-G1-3724	409.0213029	414.0255596	483.9248481	0.845216576	0.855557555
gene-G1-3725	745.9927828	838.931459	809.2809147	0.921797078	1.036638136
gene-G1-3726	8.313441116	13.17093758	20.30453908	0.409437569	0.648669617
gene-G1-3727	11.63881756	11.4529892	24.65551174	0.472057432	0.464520442
gene-G1-3728	12.74727638	25.7692257	13.05291798	0.976584423	1.974211877
gene-G1-3729	3.325376446	6.871793521	4.834414067	0.687855116	1.421432551
gene-G1-373	6.650752893	1.71794838	0.483441407	13.75710231	3.553581378
gene-G1-3730	7.759211708	11.4529892	16.43700783	0.472057432	0.696780662
gene-G1-3731	11.63881756	23.47862786	22.23830471	0.523368023	1.055774178
gene-G1-3732	3.879605854	12.59828812	8.70194532	0.445832019	1.447755376
gene-G1-3733	4.433835262	7.444442981	9.185386727	0.482705344	0.810465928
gene-G1-3734	12.19304697	12.02563866	13.53635939	0.900762651	0.888395345
gene-G1-3735	4.433835262	6.299144061	10.15226954	0.436733407	0.62046659
gene-G1-3736	4.433835262	12.02563866	9.668828133	0.458570077	1.243753482
gene-G1-3737	10.53035875	17.75213326	18.37077345	0.573212596	0.966324761
gene-G1-3738	7.204982301	17.75213326	10.63571095	0.677433068	1.669106405
gene-G1-3739	12.19304697	28.05982354	26.58927737	0.458570077	1.055305985
gene-G1-374	4.98806467	2.8632473	2.90064844	1.719637789	0.987105938
gene-G1-3740	7.204982301	14.88888596	14.98668361	0.480758952	0.993474364
gene-G1-3741	7.759211708	11.4529892	7.2516211	1.069996846	1.579369501
gene-G1-3742	7.204982301	9.162391361	8.218503913	0.876678088	1.11484906
gene-G1-3743	3.879605854	3.43589676	11.11915235	0.348912015	0.309007076
gene-G1-3744	10.53035875	12.59828812	5.317855473	1.980188969	2.369054252
gene-G1-3745	13.30150579	22.33332894	15.47012501	0.859818894	1.443642435
gene-G1-3746	3.879605854	15.46153542	10.63571095	0.364771652	1.453737837
gene-G1-3747	13.30150579	16.60683434	15.47012501	0.859818894	1.073477708
gene-G1-3748	2.216917631	5.726494601	1.933765627	1.146425193	2.961317815
gene-G1-3749	7.204982301	13.74358704	15.95356642	0.451622046	0.861474274
gene-G1-375	11.63881756	3.43589676	6.284738287	1.851917619	0.546704827
gene-G1-3750	11.63881756	16.60683434	19.33765627	0.601873226	0.858782166
gene-G1-3751	5.542294077	13.17093758	10.63571095	0.52110236	1.238369268
gene-G1-3752	4.98806467	9.162391361	9.668828133	0.515891337	0.947621701
gene-G1-3753	4.98806467	9.735040821	10.15226954	0.491325083	0.958902912
gene-G1-3754	5.542294077	14.88888596	13.05291798	0.424601923	1.140655751
gene-G1-3755	9.421899932	13.74358704	13.05291798	0.721823269	1.052913001
gene-G1-3756	9.421899932	24.05127732	21.7548633	0.433093962	1.105558651
gene-G1-3757	8.313441116	17.75213326	17.88733205	0.46476697	0.992441646
gene-G1-3758	2.216917631	3.43589676	5.80129688	0.382141731	0.592263563
gene-G1-3759	2.771147039	5.726494601	4.834414067	0.573212596	1.184527126
gene-G1-376	7.204982301	1.14529892	1.45032422	4.967842501	0.789684751
gene-G1-3760	1.108458815	4.008546221	2.417207033	0.458570077	1.658337977
gene-G1-3761	16.62688223	27.48717408	18.85421486	0.881865533	1.45787954
gene-G1-3762	18.28957046	21.18803002	28.52304299	0.64122087	0.742839045
gene-G1-3763	6.650752893	8.017092441	13.53635939	0.491325083	0.592263563
gene-G1-3764	9.976129339	14.88888596	15.47012501	0.644864171	0.96242829
gene-G1-3765	12.19304697	14.88888596	26.58927737	0.458570077	0.559958278
gene-G1-3766	19.39802927	22.9059784	26.58927737	0.729543304	0.861474274
gene-G1-3767	4.98806467	17.1794838	14.5032422	0.343927558	1.184527126
gene-G1-3768	12.74727638	28.632473	22.23830471	0.573212596	1.287529485
gene-G1-3769	3.325376446	7.444442981	9.668828133	0.343927558	0.769942632
gene-G1-377	5.542294077	5.153845141	2.90064844	1.910708654	1.776790689
gene-G1-3770	6.096523485	10.88033974	13.05291798	0.467062116	0.833556126
gene-G1-3771	9.421899932	11.4529892	10.63571095	0.885874012	1.076842842
gene-G1-3772	9.421899932	8.589741901	11.11915235	0.847357751	0.772517691
gene-G1-3773	6.096523485	10.30769028	15.95356642	0.382141731	0.646105705
gene-G1-3774	6.650752893	12.59828812	9.185386727	0.724058016	1.371557725
gene-G1-3775	4.98806467	11.4529892	22.23830471	0.224300581	0.515011794
gene-G1-3776	13.85573519	20.0427311	28.52304299	0.485773387	0.702685583
gene-G1-3777	21.06071749	25.7692257	16.43700783	1.281298745	1.56775649
gene-G1-3778	11.08458815	13.74358704	14.98668361	0.739629157	0.917053259
gene-G1-3779	12.19304697	21.76067948	15.47012501	0.78816732	1.406625962
gene-G1-378	2.771147039	2.8632473	3.384089847	0.818875138	0.846090804
gene-G1-3780	13.30150579	29.77777192	32.39057425	0.41065977	0.919334486
gene-G1-3781	9.976129339	23.47862786	12.08603517	0.825426139	1.942624487
gene-G1-3782	12.74727638	13.17093758	24.17207033	0.527355589	0.544882478
gene-G1-3783	6.650752893	13.74358704	17.40389064	0.382141731	0.789684751
gene-G1-3784	17.73534105	16.60683434	20.78798049	0.853153632	0.798867132
gene-G1-3785	7.204982301	5.726494601	15.47012501	0.465735234	0.370164727
gene-G1-3786	17.18111164	21.18803002	18.85421486	0.911261051	1.123782145
gene-G1-3787	8.867670524	12.02563866	11.60259376	0.764283462	1.036461235
gene-G1-3788	3.879605854	11.4529892	10.15226954	0.382141731	1.128121072
gene-G1-3789	6.650752893	3.43589676	5.317855473	1.250645665	0.646105705
gene-G1-379	9.976129339	9.735040821	4.35097266	2.292850385	2.237440127
gene-G1-3790	9.421899932	8.589741901	10.15226954	0.928058489	0.846090804
gene-G1-3791	14.96419401	17.75213326	24.65551174	0.606930984	0.720006685
gene-G1-3792	9.421899932	13.17093758	12.56947657	0.749585703	1.047850919
gene-G1-3793	8.867670524	8.589741901	10.63571095	0.833763776	0.807632131
gene-G1-3794	10.53035875	10.30769028	13.53635939	0.777931381	0.761481724
gene-G1-3795	8.867670524	13.17093758	16.43700783	0.539494208	0.801297762
gene-G1-3796	12.74727638	13.74358704	16.92044923	0.753365127	0.812247172
gene-G1-3797	18.84379986	31.4957203	18.85421486	0.999447604	1.670486973
gene-G1-3798	7.759211708	21.18803002	17.88733205	0.433782505	1.184527126
gene-G1-3799	4.433835262	20.0427311	8.70194532	0.509522308	2.30324719
gene-G1-38	268.8012628	150.606808	432.1966176	0.621942079	0.348468271
gene-G1-380	14.96419401	8.589741901	5.80129688	2.579456683	1.480658908
gene-G1-3800	16.07265282	18.89743218	12.56947657	1.278705023	1.503438275
gene-G1-3801	22.16917631	17.75213326	15.95356642	1.389606294	1.112737603
gene-G1-3802	10.53035875	12.59828812	8.70194532	1.210115481	1.447755376
gene-G1-3803	7.759211708	19.47008164	14.5032422	0.534998423	1.342464076
gene-G1-3804	7.204982301	11.4529892	12.08603517	0.5961411	0.947621701
gene-G1-3805	3.879605854	7.444442981	10.63571095	0.364771652	0.699947847
gene-G1-3806	11.08458815	23.47862786	17.88733205	0.619689293	1.312584113
gene-G1-3807	13.30150579	8.017092441	11.11915235	1.196269766	0.721016512
gene-G1-3808	8.313441116	9.162391361	9.668828133	0.859818894	0.947621701
gene-G1-3809	8.867670524	21.18803002	11.60259376	0.764283462	1.826145986
gene-G1-381	2.771147039	3.43589676	5.317855473	0.52110236	0.646105705
gene-G1-3810	3.325376446	6.871793521	10.15226954	0.327550055	0.676872643
gene-G1-3811	11.63881756	19.47008164	14.01980079	0.830169967	1.388755941
gene-G1-3812	11.08458815	20.61538056	10.63571095	1.042204721	1.938317115
gene-G1-3813	15.51842342	11.4529892	7.735062507	2.006244087	1.480658908
gene-G1-3814	6.096523485	17.1794838	7.2516211	0.840711808	2.369054252
gene-G1-3815	9.421899932	21.76067948	13.53635939	0.696043867	1.607572528
gene-G1-3816	5.542294077	16.03418488	11.60259376	0.477677164	1.381948314
gene-G1-3817	3.325376446	14.3162365	7.735062507	0.429909447	1.850823635
gene-G1-3818	2.771147039	8.589741901	10.63571095	0.26055118	0.807632131
gene-G1-3819	9.421899932	13.17093758	14.01980079	0.672042354	0.939452548
gene-G1-382	13.30150579	13.17093758	11.11915235	1.196269766	1.184527126
gene-G1-3820	11.63881756	9.735040821	29.97336721	0.388305307	0.324789696
gene-G1-3821	8.867670524	20.0427311	11.60259376	0.764283462	1.727435392
gene-G1-3822	11.63881756	20.0427311	13.53635939	0.859818894	1.480658908
gene-G1-3823	6.650752893	4.008546221	4.834414067	1.375710231	0.829168988
gene-G1-3824	12.19304697	16.03418488	14.98668361	0.813592072	1.069895469
gene-G1-3825	5.542294077	8.017092441	9.185386727	0.60338168	0.872809461
gene-G1-3826	13.30150579	21.18803002	15.47012501	0.859818894	1.36960949
gene-G1-3827	21.6149469	34.93161706	18.37077345	1.176594277	1.901477755
gene-G1-3828	13.85573519	11.4529892	10.15226954	1.364791896	1.128121072
gene-G1-3829	4.98806467	12.59828812	14.01980079	0.355787129	0.898606785
gene-G1-383	2.216917631	5.153845141	1.933765627	1.146425193	2.665186034
gene-G1-3830	3.879605854	10.88033974	8.70194532	0.445832019	1.250334189
gene-G1-3831	13.85573519	14.3162365	26.10583596	0.530752404	0.548392188
gene-G1-3832	13.85573519	12.02563866	11.11915235	1.24611434	1.081524767
gene-G1-3833	18.84379986	14.3162365	10.15226954	1.856116979	1.410151341
gene-G1-3834	8.313441116	17.75213326	9.668828133	0.859818894	1.836017045
gene-G1-3835	4.98806467	12.59828812	4.834414067	1.031782673	2.605959677
gene-G1-3836	8.867670524	5.153845141	8.218503913	1.078988417	0.627102596
gene-G1-3837	8.313441116	9.162391361	2.90064844	2.866062982	3.158739003
gene-G1-3838	27.15724098	21.76067948	13.05291798	2.080549424	1.667112252
gene-G1-3839	5.542294077	5.726494601	2.90064844	1.910708654	1.974211877
gene-G1-384	3.879605854	4.581195681	3.867531253	1.003122044	1.184527126
gene-G1-3840	19.39802927	12.02563866	8.70194532	2.229160097	1.381948314
gene-G1-3841	3.325376446	10.30769028	1.933765627	1.719637789	5.330372068
gene-G1-3842	12.19304697	17.1794838	10.63571095	1.146425193	1.615264263
gene-G1-3843	4.98806467	17.1794838	2.90064844	1.719637789	5.922635631
gene-G1-3844	3.879605854	11.4529892	4.834414067	0.802497635	2.369054252
gene-G1-3845	9.976129339	10.88033974	7.2516211	1.375710231	1.500401026
gene-G1-3846	3.879605854	4.008546221	6.284738287	0.617305873	0.637822299
gene-G1-3847	8.313441116	8.589741901	7.2516211	1.146425193	1.184527126
gene-G1-3848	6.096523485	6.299144061	5.317855473	1.146425193	1.184527126
gene-G1-3849	9.976129339	14.88888596	4.35097266	2.292850385	3.421967253
gene-G1-385	4.98806467	11.4529892	2.90064844	1.719637789	3.948423754
gene-G1-3850	5.542294077	6.871793521	5.80129688	0.955354327	1.184527126
gene-G1-3851	13.85573519	21.18803002	4.35097266	3.184514424	4.86972263
gene-G1-3852	13.30150579	27.48717408	10.15226954	1.31020022	2.707490574
gene-G1-3853	9.976129339	13.74358704	5.317855473	1.875968497	2.584422821
gene-G1-3854	6.096523485	13.17093758	2.90064844	2.10177952	4.540687317
gene-G1-3855	6.650752893	16.60683434	4.834414067	1.375710231	3.435128666
gene-G1-3856	3.879605854	9.735040821	3.384089847	1.146425193	2.876708735
gene-G1-3857	18.28957046	18.89743218	6.284738287	2.910156258	3.006876551
gene-G1-3858	14.4099646	18.32478272	7.2516211	1.987137001	2.526991202
gene-G1-3859	7.759211708	10.30769028	1.45032422	5.349984232	7.107162757
gene-G1-386	3.879605854	5.726494601	3.867531253	1.003122044	1.480658908
gene-G1-3860	14.96419401	11.4529892	7.735062507	1.934592513	1.480658908
gene-G1-3861	13.30150579	9.162391361	4.35097266	3.057133847	2.105826002
gene-G1-3862	11.63881756	19.47008164	2.417207033	4.814985809	8.054784458
gene-G1-3863	14.4099646	12.59828812	5.80129688	2.483921251	2.171633065
gene-G1-3864	7.759211708	9.162391361	2.90064844	2.674992116	3.158739003
gene-G1-3865	7.204982301	10.88033974	2.90064844	2.483921251	3.751002566
gene-G1-3866	5.542294077	6.871793521	4.35097266	1.27380577	1.579369501
gene-G1-3867	21.06071749	17.1794838	5.317855473	3.960377938	3.230528526
gene-G1-3868	11.63881756	12.02563866	1.933765627	6.018732261	6.218767412
gene-G1-3869	9.976129339	8.017092441	4.834414067	2.063565347	1.658337977
gene-G1-387	1.108458815	7.444442981	2.417207033	0.458570077	3.079770528
gene-G1-3870	17.18111164	16.03418488	38.19187113	0.44986305	0.419832399
gene-G1-3871	9.976129339	10.88033974	20.78798049	0.479898918	0.523395707
gene-G1-3872	22.16917631	20.0427311	37.70842972	0.587910355	0.531518582
gene-G1-3873	15.51842342	12.59828812	45.44349223	0.341488355	0.277229753
gene-G1-3874	13.85573519	10.30769028	33.35745706	0.415371447	0.309007076
gene-G1-3875	25.49455276	14.88888596	58.97985161	0.432258679	0.252440207
gene-G1-3876	23.83186453	22.33332894	32.39057425	0.735765422	0.689500864
gene-G1-3877	36.57914091	28.05982354	36.74154691	0.995579773	0.763708279
gene-G1-3878	29.37415861	22.33332894	32.39057425	0.90687366	0.689500864
gene-G1-3879	57.63985841	42.37606005	63.81426568	0.903244091	0.664053086
gene-G1-388	2.216917631	3.43589676	1.933765627	1.146425193	1.776790689
gene-G1-3880	0.554229408	0.57264946	6.768179693	0.081887514	0.08460908
gene-G1-3881	4.433835262	0.57264946	5.317855473	0.833763776	0.107684284
gene-G1-3882	4.433835262	1.14529892	3.384089847	1.31020022	0.338436322
gene-G1-3883	7.204982301	4.581195681	2.90064844	2.483921251	1.579369501
gene-G1-3884	7.204982301	1.14529892	3.384089847	2.129075358	0.338436322
gene-G1-3885	3.325376446	0.57264946	2.417207033	1.375710231	0.236905425
gene-G1-3886	2.216917631	1.14529892	0.966882813	2.292850385	1.184527126
gene-G1-3887	12.74727638	5.726494601	11.60259376	1.098657476	0.493552969
gene-G1-3888	6.096523485	4.581195681	3.384089847	1.801525303	1.353745287
gene-G1-3889	6.650752893	4.581195681	9.668828133	0.687855116	0.47381085
gene-G1-389	7.759211708	4.581195681	4.834414067	1.60499527	0.947621701
gene-G1-3890	4.433835262	1.14529892	4.834414067	0.917140154	0.236905425
gene-G1-3891	9.421899932	6.871793521	10.63571095	0.885874012	0.646105705
gene-G1-3892	16.62688223	16.03418488	10.63571095	1.563307081	1.507579979
gene-G1-3893	8.867670524	10.30769028	10.63571095	0.833763776	0.969158558
gene-G1-3894	11.08458815	8.589741901	7.2516211	1.528566923	1.184527126
gene-G1-3895	20.50648809	14.88888596	17.88733205	1.146425193	0.832370413
gene-G1-3896	19.95225868	10.88033974	18.85421486	1.058238639	0.577077318
gene-G1-3897	24.38609394	18.89743218	26.58927737	0.917140154	0.710716276
gene-G1-3898	13.85573519	8.589741901	11.11915235	1.24611434	0.772517691
gene-G1-3899	14.96419401	12.02563866	7.735062507	1.934592513	1.554691853
gene-G1-39	435.6243145	323.5469449	719.8442545	0.605164675	0.449467983
gene-G1-390	4.98806467	9.735040821	3.384089847	1.473975248	2.876708735
gene-G1-3900	17.73534105	13.74358704	14.98668361	1.18340665	0.917053259
gene-G1-3901	26.04878216	25.19657624	47.37725785	0.549816164	0.531828506
gene-G1-3902	4.433835262	4.008546221	5.80129688	0.764283462	0.690974157
gene-G1-3903	5.542294077	6.299144061	1.933765627	2.866062982	3.257449597
gene-G1-3904	9.421899932	6.871793521	6.768179693	1.392087734	1.015308965
gene-G1-3905	8.867670524	7.444442981	6.768179693	1.31020022	1.099918046
gene-G1-3906	5.542294077	5.726494601	4.834414067	1.146425193	1.184527126
gene-G1-3907	7.204982301	5.726494601	5.80129688	1.241960625	0.987105938
gene-G1-3908	5.542294077	4.008546221	3.867531253	1.433031491	1.036461235
gene-G1-3909	1.108458815	4.008546221	2.417207033	0.458570077	1.658337977
gene-G1-391	3.325376446	5.153845141	3.867531253	0.859818894	1.332593017
gene-G1-3910	2.771147039	4.008546221	3.384089847	0.818875138	1.184527126
gene-G1-3911	6.650752893	10.30769028	7.735062507	0.859818894	1.332593017
gene-G1-3912	4.433835262	9.162391361	6.284738287	0.705492426	1.45787954
gene-G1-3913	2.771147039	5.153845141	3.384089847	0.818875138	1.522963448
gene-G1-3914	1.108458815	3.43589676	2.90064844	0.382141731	1.184527126
gene-G1-3915	3.879605854	10.30769028	4.35097266	0.891664039	2.369054252
gene-G1-3916	0.554229408	4.581195681	2.90064844	0.191070865	1.579369501
gene-G1-3917	9.421899932	8.589741901	7.2516211	1.299281885	1.184527126
gene-G1-3918	3.879605854	5.726494601	6.768179693	0.573212596	0.846090804
gene-G1-3919	10.53035875	6.871793521	6.284738287	1.675544512	1.093409655
gene-G1-392	11.08458815	6.299144061	4.834414067	2.292850385	1.302979839
gene-G1-3920	7.204982301	9.735040821	7.2516211	0.9935685	1.342464076
gene-G1-3921	7.204982301	9.735040821	3.384089847	2.129075358	2.876708735
gene-G1-3922	11.08458815	11.4529892	6.768179693	1.637750275	1.692181609
gene-G1-3923	3.879605854	7.444442981	5.317855473	0.729543304	1.399895695
gene-G1-3924	16.62688223	12.02563866	10.63571095	1.563307081	1.130684984
gene-G1-3925	2.216917631	3.43589676	0.483441407	4.58570077	7.107162757
gene-G1-3926	2.771147039	4.581195681	0.483441407	5.732125963	9.476217009
gene-G1-3927	13.30150579	22.33332894	22.72174611	0.585408609	0.982905488
gene-G1-3928	11.08458815	6.299144061	9.668828133	1.146425193	0.651489919
gene-G1-3929	4.433835262	8.017092441	3.867531253	1.146425193	2.072922471
gene-G1-393	2.216917631	4.008546221	1.933765627	1.146425193	2.072922471
gene-G1-3930	8.313441116	5.153845141	4.834414067	1.719637789	1.066074414
gene-G1-3931	8.313441116	7.444442981	4.35097266	1.910708654	1.710983627
gene-G1-3932	16.07265282	17.75213326	3.384089847	4.749475798	5.245762987
gene-G1-3933	8.867670524	10.88033974	0	#DIV/0!	#DIV/0!
gene-G1-3934	16.07265282	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-3935	7.204982301	10.30769028	0	#DIV/0!	#DIV/0!
gene-G1-3936	8.313441116	11.4529892	0	#DIV/0!	#DIV/0!
gene-G1-3937	8.313441116	8.589741901	0	#DIV/0!	#DIV/0!
gene-G1-3938	7.204982301	8.589741901	0	#DIV/0!	#DIV/0!
gene-G1-3939	4.433835262	5.726494601	0	#DIV/0!	#DIV/0!
gene-G1-394	7.204982301	5.153845141	4.834414067	1.49035275	1.066074414
gene-G1-3940	2.216917631	1.71794838	0	#DIV/0!	#DIV/0!
gene-G1-3941	7.759211708	9.735040821	0	#DIV/0!	#DIV/0!
gene-G1-3942	8.867670524	14.88888596	0	#DIV/0!	#DIV/0!
gene-G1-3943	4.433835262	2.8632473	0	#DIV/0!	#DIV/0!
gene-G1-3944	4.98806467	4.008546221	1.45032422	3.439275578	2.763896628
gene-G1-3945	3.325376446	6.299144061	0.966882813	3.439275578	6.514899194
gene-G1-3946	3.879605854	4.008546221	1.45032422	2.674992116	2.763896628
gene-G1-3947	7.204982301	5.726494601	5.317855473	1.354866137	1.076842842
gene-G1-3948	8.867670524	13.17093758	0.966882813	9.171401541	13.62206195
gene-G1-3949	3.325376446	6.299144061	0.483441407	6.878551156	13.02979839
gene-G1-395	14.4099646	17.1794838	7.2516211	1.987137001	2.369054252
gene-G1-3950	14.96419401	10.88033974	3.867531253	3.869185025	2.813251925
gene-G1-3951	1.662688223	1.71794838	0.483441407	3.439275578	3.553581378
gene-G1-3952	6.650752893	5.726494601	2.417207033	2.751420462	2.369054252
gene-G1-3953	4.433835262	2.29059784	1.933765627	2.292850385	1.184527126
gene-G1-3954	2.771147039	4.581195681	3.867531253	0.716515745	1.184527126
gene-G1-3955	1.108458815	1.71794838	1.45032422	0.764283462	1.184527126
gene-G1-3956	3.325376446	4.008546221	1.933765627	1.719637789	2.072922471
